ORIGINAL_VALUE	LANGUAGE	URI	START	END
Vlag met Chinese karakters.	nl	http://www.wikidata.org/entity/Q14660	0	4
Klokvormige kop van porselein, beschilderd op het glazuur in blauw, rood, zwart en goud. Twee fazanten op een rots met bloeiende planten in een bladvormig cartouche afgebeeld; op de rand een band met wijnranken. Encre de Chine.	nl	http://www.wikidata.org/entity/Q12981547	212	226
Luitenant-generaal Nozu te paard in de strijd bij Pyongyang. Achter hem in de verte is generaal-majoor Tatsumi ook te paard in de strijd en links in de verte generaal Ôshima. Op 15 september 1894 verdreven de Japanse troepen het Chinese leger in Pyongyang, tijdens de Eerste Chinees-Japanse Oorlog (1894-1895).	nl	http://www.wikidata.org/entity/Q18808	50	59
Theepot van rood steengoed met een licht ronde buik, ronde schouder en wijde nek, gebogen tuit en C-vormig oor. Op de onderzijde een ingegrift opschrift 'Meihua cheng baiyu', 'de prunusbloesems zijn als witte jade'. De binnenzijde is lichter van kleur dan de buitenzijde. Yixing.	nl	http://www.wikidata.org/entity/Q1015788	272	278
De zelfopoffering van predikant Hambroeck op Formosa. Na het verzoek om overgave van de Chinezen persoonlijk te hebben overgebracht aan de Hollandse bevelhebbers van Fort Zeelandia op Formosa, neemt Hambroeck afscheid van zijn dochters en keert terug naar de Chinese zeerover Coxinga, 24 mei 1661. In oktober 1661 wordt hij door de Chinezen vermoord. Centrale voorstelling waarin zijn dochters hem smeken niet te vertrekken, omringd door vier kleinere scènes en het vignet van de VOC.	nl	http://www.wikidata.org/entity/Q865	45	52
Kom van porselein met een spreidende wand, beschilderd in onderglazuur blauw. Op de buitenwand vijf mythologische figuren in een landschap met twee herten en twee kraanvogels bij een pijnboom, naast de boom staat een jongen. Op de bodem twee herten in een landschap met bergen, rotsen en een pijnboom. De binnenrand met servetwerk onderbroken door een ruyi-motief en gelobde cartouches met kostbaarheden (munt, ruit, artemisiablad, muzieksteen). De buitenrand met paddenstoelen (lingzhi) bij rotsen. Gemerkt op de onderzijde met het zes-karaktermerk van keizer Kangxi in een dubbele cirkel. Blauw-wit.	nl	http://www.wikidata.org/entity/Q25365	163	174
Schaal van porselein, beschilderd in onderglazuur blauw en op het glazuur groen, geel en rood. Op het plat een gestileerde bloeiende plant met drie vruchten; op de wand die gestileerde bloemtakken; de achterzijde met drie fruittakken. Gemerkt op de onderzijde met het zes-karaktermerk van keizer Chenghua in een dubbele cirkel. Porselein met emailkleuren in doucai-stijl.	nl	http://www.wikidata.org/entity/Q98882850	358	364
Blad met vier voorstellingen van Chinese monniken. Linksboven: Een monnik gekleed in een zwart gewaad met een gebedssnoer in de hand. Rechtsboven: Een bedelende Chinese monnik. Linksonder: Twee Chinese monniken, ieder met een gebedssnoer. Rechtsonder: Een bedelmonnik met een punthoofd. Rechtsboven genummerd: 131.	nl	http://www.wikidata.org/entity/Q733786	169	175
Fotoalbum met houten kaft met opschrift ' Album van Suriname' geschonken aan Jan Willem van Rijn. Van Rijn was officier van gezondheid 2e klasse verbonden aan het Militair Hospitaal te Paramaribo van 1896-1902. Het eerste blad van het album is een gekalligrafeerde opdracht in kleur: Aan den wel Edelen Zeer geleerden Heer Dr. J.W. van Ryn. Officier van Gezondheid 2e klasse in het Militair Hospitaal te Paramaribo als blijk van waardering en dank dit Album ter Herinnering aangeboden door C en HP Douglas Arlaud. Op de tegenoverliggende pagina een fotoportret van een gekleurde jongeman. Mogelijk stelt het portret C. Douglas voor. Het album bevat foto’s van de belangrijke gebouwen in Paramaribo, straatgezichten, de staf van het militair hospitaal in 1899, vogelvluchtopnamen genomen vanaf de toren van het Ministerie van Financiën, Albina, Nickerie, Station Domburg, usine Marienburg, Plantage Brouwerslust (cacao), goudvelden, Para, Coronie, caraïben en arowakken, contractarbeiders, marrons, Javanen, een Chinese familie tegen studioachtergrond met Europees interieur, 'gouverneur Akrosoe en staff', een zanggroep en een vrouw in koto misi. De laatste foto in het album is van het huis van Dr. Van Rijn Fort Zeelandia.	nl	http://www.wikidata.org/entity/Q189290	341	349
"Twee wandvitrines waarin Delfts aardewerk is opgesteld.
Wereldvermaard is het zgn. Delfts Blauw. Dit, en het Delfts polychroom (veelkleurig), vindt men in de keurcollectie, die in de drie volgende zalen (255 t/m 257) is bijeengebracht. De vervaardiging van dit aardewerk nam een aanvang in het midden van de 17de eeuw, in navolging van het kostbare Chinese porselein.

Modernisering en herinrichting van ca. 60 zalen, onderleiding van Prof. F.A. Eschauzier en Bart Kasteel. Het betrof de zalen beeldhouwkunst/kunstnijverheid (XVIII), studieverzameling, tentoonstelling Rijksprentenkabinet en publieksrestaurant met keuken."	nl	http://www.wikidata.org/entity/Q1377111	32	41
Kom met deksel en onderschotel van porselein met halve bloemvormige oren in biscuit, beschilderd in onderglazuur blauw en op het glazuur zilver. Op de kom een doorlopende voorstelling van een omheind terras met twee maal twee Chinese dames (lange lijzen), palmboom en bananenplant. Onderzijde gemerkt met het zes-karaktermerk van keizer Kangxi in een dubbele cirkel. Oren later in Europa verzilverd. Blauw-wit.	nl	http://www.wikidata.org/entity/Q17790	337	343
"Original language summary: 
Maandelijks literair programma met publiek vanuit De Plantage te Amsterdam, waarin olv Michaël Zeeman gasten discussiëren over recent verschenen boeken. In deze aflevering bespreken Xandra Schutte, hoofdredacteur Vrij
Nederland/literatuurcriticus, Dirk van Weelden, schrijver/essayist, en Maarten Doorman, dichter/filosoof, de
volgende boeken:
- ""Balzac en het Chinese naaistertje"" van Dai Sijie;
- ""Het verzoek"" van Michèle Desbordes;
- ""Het feest van de bok"" van Mario Vargas Llosa;
- ""Siegfried"" van Harry Mulisch."	nl	http://www.wikidata.org/entity/Q39803	493	511
Kom van steengoed, bedekt met een donkergroen glazuur. De binnenzijde met een ingeperste decoratie van bloemranken; de buitenzijde met ingegrifte lijnen. Een barst in de rand. Celadon (Yaozhou).	nl	http://www.wikidata.org/entity/Q1054559	176	183
"N.B.: kladinventaris vermeldt: chinese ethnografica, verzameld in  
Zuid China, door de heren Acher Eskenasy en L.van Bussel:
The following item is from Hsishuan-Banna, Jinghong area, Dai  
people: (Jinghong market): 
Suplementary weft fabric"	nl	http://www.wikidata.org/entity/Q1012620	199	207
Onderdeel van Reisalbum van H. Dunlop met foto's van bezienswaardigheden in Perzië, Schotland, Duitsland, Rusland, China en Canada.	nl	http://www.wikidata.org/entity/Q148	115	120
Opening van de Chinese Sociëteit aan de Steenbakkersgracht (nu Dr. Sophie Redmondstraat), te Paramaribo. 1885. De Chinese Sociëteit ofwel het Verenigingsgebouw van de Kong Ngie Tong werd geopend in 1885.	nl	http://www.wikidata.org/entity/Q8646	15	22
In de 18de eeuw werd in China een nieuwe roze emailkleur ontwikkeld, die snel zeer populair werd. Het schilderen met het roze email is bij deze borden volledig tot ontwikkeling gekomen, zoals blijkt uit de fraaie nuances in de grote bloemen. Het porselein is bijzonder dun. De achterzijde is geheel bedekt met een rozerode email, wat het doorschijnende witte porselein een warme gloed geeft.	nl	http://www.wikidata.org/entity/Q79496108	323	328
Pattipan van porselein, met zesmaal gelobde wand, beschilderd op het glazuur in blauw, rood, roze, groen, geel, zwart en goud. Op het plat een man, vrouw en jongen in een omheinde tuin voor een paviljoen, naast hen een bediende met een dienblad; in de achtergrond een rivier met bergen, gebouwen en bomen; op de rand ranken met landschappen in kleine cartouches, tussen de cartouches vogels (o.a. kraanvogel, haan); daarboven servetwerk. Onderzijde ongeglazuurd. Famille rose.	nl	http://www.wikidata.org/entity/Q467	148	153
Gezicht op een tempel op het Longhua tempelcomplex in Shanghai. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q8686	54	62
Bord van porselein, beschilderd op het glazuur in zwart en goud. Op het plat een voorstelling van de Geboorte van Christus met het kind in een kribbe, terwijl Maria, Jozef en enkele herders toekijken; op de voorgrond een ezel en op de achtergrond twee schapen; de rand met een decoratieve band in de stijl van het Weense Du Paquier-porselein. De voorstelling is gebaseerd op een prent van Jan Luyken (1649-1712). Europese voorstelling in encre de Chine.	nl	http://www.wikidata.org/entity/Q19707	221	225
Japans meisje in kimono met op haar rug een baby. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q648454	205	220
Klokvormige kop en schotel van porselein, beschilderd op het glazuur in rood, zwart en goud. Op het plat van de schotel een medaillon met een jongen en een vlinder in een landschap; om het medaillon acht bloembladvormige vakken met afwisselend de jongen in het landschap en een boom; tussen de vakken krulwerk; op de rand een band met servetwerk afgewisseld met een bloem in een cartouche. Kop en schotel gebroken geweest. De kop met dezelfde decoratie. Encre de Chine.	nl	http://www.wikidata.org/entity/Q12981547	454	468
Twee Chinese mannen,  de jongste met een kind op de arm op een brug in Shanghai. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q648454	236	251
"Original language summary: 
Na de rellen bij de ontruiming op 30 oktober van panden in
Amsterdam wil een meerderheid van de Tweede Kamer een verbod
op kraken. De politie beschuldigt krakers, die in een van de
panden een boobytrap zouden hebben opgesteld, van poging tot
moord op agenten.
INTERVIEWS met:
- Leen Schaap van politie Amsterdam Amstelland;
- krakers Job en Momo, die de politie beschuldigen van
leugens;
- Eric Duivenvoorde, kraakhistoricus, die meent dat de
kraakbeweging in de jaren'80 veel gewelddadiger was.
SHOTS: krakers in pand op Damrak werpen projectielen naar
politiebus met waterkanon; mobiele eenheid in actie bij
panden.
ARCHIEFMATERIAAL (zw/w): krakersrellen jaren'80.

Onder druk van de partijtop ziet het Amsterdamse
deelraadfslid Yvette Lont van de ChristenUnie af van haar
plan om op het komende partijcongres een motie in te dienen
om homoseksuelen te weren uit bestuurlijke functies.
VERKLARING van vice-premier André Rouvoet, die ""iedere
suggestie dat homo's niet welkom zijn in de partij"" verwerpt.
ARCHIEFMATERIAAL: Lont op partijbijeenkomst ChristenUnie.


Met een tentoonstelling in Shanghai van uit het Amsterdamse
Rijksmuseum afkomstige schilderijen van Rembrandt kunnen
Chinezen voor het eerst kennismaken met Hollandse
schilderkunst uit de 17e eeuw.
INTERVIEW met museumdirecteur Chen Xiejun.
SHOTS van opening van de tentoonstelling door minister
Plasterk; int. Shanghai Museum met diverse tentoongestelde
schilderijen en etsen en Chinese bezoekers; gezicht op
Shanghai met wolkenkrabbers in timelapse van dag naar avond.
REACTIES van Chinezen op straat."	nl	http://www.wikidata.org/entity/Q1051293	1404	1419
Een oude man met een waaier in zijn rechter hand, staat onderaan een lange trap. Bovenaan de trap staat een dame voor een paviljoen. De man is de Chinese keizer Gensô (Hsüang Tsung, 685-762) en de vrouw zijn favoriete bijvrouw Yôkihi (Yang Kuei-fei, 719-56). Hier is hun ontmoeting in het hiernamaals afgebeeld; Yôkihi werd namelijk geexecuteerd nadat zij en haar familie te veel macht kregen. Meet drie gedichten.	nl	http://www.wikidata.org/entity/Q298046	235	248
Onderdeel van Fotoalbum met bezienswaardigheden in Paramaribo.	nl	http://www.wikidata.org/entity/Q3001	51	61
Fragment bord uit V.O.C.-schip de 'Witte Leeuw' met een vlakke rand en een licht geschulpte lip, gedecoreerd in onderglazuur blauw, 90% aanwezig. In het plat een eend staande aan de waterkant, omgeven door planten. De voorstelling wordt omsloten door een stervormoge band, gevuld met geometrische motieven. Op de rand en wand brede en smalle velden met geluksymbolen en boemtakken. Type 1.1.4F.	nl	http://www.wikidata.org/entity/Q140	41	46
Japanse vrouwen zoeken schelpen in de haven van Yokohama. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q44782	38	43
Fotoalbum in bruin leren band met op de voorzijde de titel en de naam van de samensteller goudkleurig in reliëf gedrukt. De schutbladen zijn versierd met bloem- en bladmotieven. Het album bevat 31 bladen met in totaal 62 foto's met landschaps-, stads-, dorps- en havengezichten in Schotland, Duitsland, Rusland, China, Canada en vooral Perzië (Iran). Het werd samengesteld door Hendrik Dunlop (1867-1944), partner van textielonderneming Groeneweg, Dunlop & Co. en vertegenwoordiger van de Nederlandse handelsonderneming J. C. P. Hotz & Zoon in Shiraz (Perzië).	nl	http://www.wikidata.org/entity/Q16	319	325
Graffiguur van aardewerk in de vorm van een staande dame, beschilderd in rood, wit en zwart. De figuur is gekleed in een rood gewaad met V-hals en wijde mouwen en heeft een hoog opgewerkt kapsel. Zij houdt een fluit[?] in de hand.	nl	http://www.wikidata.org/entity/Q1377111	15	24
Beeld van porselein op opengewerkt voetstuk, beschilderd op biscuit in groen, geel en bruin. Figuur van Guanyin rijzend uit kolkende golven, zittend op een lotusbloem tegen een muur van opengewerkte rotsen met bamboetakken; in de golven een karper; aan weerszijden van haar een vrouw op een lotusbloem, een man met gevouwen handen (adoranten) en twee emblemen; linksboven Guanyin een krijger met zwaard op een wolk en een mandorla boven haar hoofd. Drie rotspunten afgebroken. Email sur biscuit.	nl	http://www.wikidata.org/entity/Q715162	372	379
Kom van porselein, bedekt met een transparant glazuur. De wand is gedeeltelijk opengewerkt in bloemranken, onderbroken door geschulpte cartouches met daarin een medaillon met gemodelleerde bloemtakken, herten en vogels. De onderzijde van de wand met gestileerde ruyi-motieven in laag-reliëf. Op de rand een band met bloemranken in reliëf. Dikke voetring; de rand is onderglazuurd. Gemerkt op de onderzijde met het vier-karaktermerk van keizer Chenghua. Een barst in de rand; een deel missend uit het ajourwerk. Wit porselein.	nl	http://www.wikidata.org/entity/Q10859462	500	509
Blad met twee voorstellingen van Chinese goden. Boven: Interieur van een tempel met een beeld van de god Vitek. Gelovigen knielen in aanbidding bij een altaar. Links een processie van gelovigen die een offer komen brengen aan de god. Onder: Interieur van een tempel met een beeld van de god Matzou. Gelovigen knielen in aanbidding bij het beeld van de god. Onder de voorstellingen een onderschrift in het Frans.	nl	http://www.wikidata.org/entity/Q2514663	133	143
Dekselkop en schotel van porselein met een getrapte wand, beschilderd op het glazuur in blauw, rood, roze, groen, geel, zwart en goud. Op het plat van de schotel een medaillon met een zittende Chinese man leunend tegen een vaas, naast hem drie Chinese karakters; om het medaillon een staande Chinese dame en daartegenover een staande heer met aan weerszijden Chinese karakters; hiertussen twee cartouches, één met meanderband en één met bamboe, met een opschrift in karakters. De kop met dezelfde soort decoratie met andere cartouches en personen. De deksel met twee andere personen, één cartouche en een go-bord. De deksel en schotel gemerkt met het zegelmerk van keizer Daoguang (?); de kop met het zegelmerk van keizer Xianfeng (?). Barst in de bodem van de schotel en de kop. Famille rose.	nl	http://www.wikidata.org/entity/Q268218	715	721
"Rechthoekige katoenen doek met een donkerrrode/bruine kleur versierd met o.a. vogels (ganzen). De doek vertoont gaatjes en vlekken. Op de achterkant zijn 4 letters geschreven .
India was en is een belangrijk centrum voor de produktie van textiel. Indiase weefsels waren in het verleden beroemd vanwege de fijnheid, rijkdom aan patroon en kleur en van een ongeëvenaarde kleurechtheid. Omdat Indiaas textiel een veelgevraagd produkt was van China tot het Middellandse Zeegebied, was India ook eeuwenlang het centrum van de internationale handel in aromaten, specerijen en andere luxe goederen tussen Oost en West.  De V.O.C. had lange tijd het monopolie op de handel in textiel afkomstig uit India: het belangrijkste ruilmiddel voor specerijen uit de Indische archipel.
Het bestaan van deze weefsels werd bekend door de V.O.C. handelsrapporten die in de loop van de eeuwen werden bijgehouden. Hoe zij eruit zagen is lange tijd onbekend gebleven totdat bij opgravingen textielfragmenten werden gevonden en overgeleverde doeken in Zuidoost Azië en Japan bekend werden. In India zijn de doeken waar het hier om gaat niet bewaard gebleven omdat zij in opdracht voor de externe markt werden vervaardigd en in India zelf geen toepassingen vonden. De doeken en fragmenten komen vooral uit Egypte, Japan en in Indonesië vooral uit Sumatra, Sulawesi, Timor en de Molukken. Deze gebieden zijn ook de historische centra van de handel in specerijen geweest. Dit geeft aan hoe belangrijkd e rol is geweest die textiel in deze handel speelde.
De doeken, die verhandeld werden naar het Midden-Oosten en naar de archipel, maakten deel uit van een groot handelssysteem. In de V.O.C. tijd werden circa 60 verschillende soorten weefsels naar Zuidoost Azië verhandeld. In de pakhuizen van de V.O.C. in Batavia lagen permanent grote aantallen weefsels opgeslagen om te gebruiken als betaalmiddel. Er werden in India verschillende typen doeken speciaal voor de smaak van verschillende groepen gemaakt zoals bijvoorbeeld de Toraja op Sulawesi en diverse bevolkingsgroepen op Sumatera. Opvallend is dat in het Mediterrane gebied alleen textielfragmenten in moslimgraven zijn gevonden, terwijl uit Indonesië vooral complete doeken komen. Dit heeft te maken met het verschil in gebruik. In het Midden-Oosten was het textiel een dagelijks gebruiksartikel, het werd gebruikt voor kleding en in het interieur en kennelijk ook meegegeven in het graf. In bepaalde delen van Indonesië gingen de doeken deel uitmaken van het ceremoniële en rituele (geschenkenruil) leven. Zij werden eeuwenlang bewaard als heilig erfgoed en alleen tevoorschijn gehaald en getoond bij bepaalde ceremonies. Vanaf het begin van de 20e eeuw gingen eigenaars over tot verkoop van sommige stukken."	nl	http://www.wikidata.org/entity/Q668	1202	1207
Klapmuts kom van porselein met een geschulpte rand, beschilderd in onderglazuur blauw. Op de bodem een vogel op een rots bij bloeiende planten (chrysant), een insect en wolken; de binnenwand en -rand verdeeld in vier brede vakken met onder een monsterkop een perziktak in een geschulpt cartouche of een gelukvoorwerp; daartussen vier smalle vakken met strikken; de buitenrand met drie bloemtakken; de buitenwand met vier geschulpte cartouches met stippen en vier smalle vakken met een scepter. Drie barsten in de rand. Kraakporselein.	nl	http://www.wikidata.org/entity/Q1965056	519	533
Budai (letterlijk vertaald ‘stoffen zak’) is een personage uit het Chinese volksgeloof. Hij is herkenbaar aan de zak en zijn dikke ontblote buik. Budai representeert tevredenheid.	nl	http://www.wikidata.org/entity/Q599838	0	5
Beeld van een Chinees paar van porselein op een voetstuk, beschilderd op het glazuur in blauw, turquoise, rood, groen, geel, zwart en goud. De man zit op een rots, de vrouw op een kruk naast hem. Hij heeft zijn linkerschoen uitgetrokken, die ligt tussen het stel op de grond. Zijn sok ligt op zijn rechterbeen. De man steunt met zijn blote voet op het linkerbeen van de vrouw. Haar jurk is opgetrokken tot boven de knie, waardoor haar ingebonden voet zichtbaar is. Porselein met emailkleuren.	nl	http://www.wikidata.org/entity/Q33163	180	184
Soepbord van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, zwart en goud. Op het plat het alliantiewapen van de families De Famars en Vriesen in rococo-stijl. Het wapen rechts van de familie De Famars is verdeeld in vier delen: 1. en 4. op een zwarte achtergrond zeven gouden fleur-de-lis, 2. en 3. een zwarte adelaar. Het wapen links van de familie Vriesen heeft een zwarte achtergrond en schuinbalk met daarop drie koeienkoppen. Boven de wapens is een kroon afgebeeld en het dekkleed bestaat uit schelpen en (blad)ranken. Op de wand een spearhead-border en op de rand een meanderpatroon. Een chip in de rand. Wapenporselein met emailkleuren.	nl	http://www.wikidata.org/entity/Q8436	204	211
Langwerpige doek, van schijnbaar ongewone afmeting (volgens informatie bij Veldhuisen's registratie). De doek is versierd met soga (bruin) en zwart in florale motieven en siervogels, van een niet eerder geziene soort (idem). De sierrand bestaat uit een driedubbele strook, alle drie de banen gevuld met banji-variaties. Banji is het Chinese woord voor het Sanskrite swastika, en refereert aan welvaart en geluk (van Roojen, 1998). De doek is een vrij grove batik. Veldhuisen noemt nog tijgerkoppen als motief. Selendangs zijn typische vrouwenkledingstukken en worden gebruikt als omslagdoek maar ook als draagdoek voor dingen en kinderen. Deze Cinese doek was bestemd voor die markt en voor de export (Sumatra).	nl	http://www.wikidata.org/entity/Q132510	677	682
In Japan vond de Chinese geleerdenschilderkunst navolging. Dit tweeluik verbeeldt het ideaal van de Chinese geleerde die zich in afzondering aan de kunsten kan wijden. In een lente- en zomerlandschap kijken geleerden naar de maan en zoeken verkoeling bij een stroom. Passend bij het Chinese thema drinken de figuren thee op de Chinese manier: getrokken thee van losse bladeren, geschonken in keramiek in Chinese stijl.	nl	http://www.wikidata.org/entity/Q6097	353	357
Dolph Kessler of reisgenoot met een camera op het plein voor het Boedhistische tempelcomplex Longhua in Shanghai. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q1196514	93	100
"Kakiemonmotieven waren zo geliefd dat ze nog tot ver in de 18de eeuw werden nagevolgd. Dit gebeurde in zowel China als Europa: in Meissen (Duitsland), Chantilly (Frankrijk) en Chelsea (Engeland, nu: Londen). Op dit Engelse bord hebben de porseleinschilders een voorbeeld van Kakiemonporselein nauwkeurig nageschilderd, alleen is de lijnvoering wat stijf. Ook aan de compositie en de vorm van het bord is de Europese
oorsprong duidelijk af te lezen."	nl	http://www.wikidata.org/entity/Q126675	151	160
"Kokerrok met rode kepala ('hoofd') met witte bloemen aan een tak, vlindertjes en vogels. De badan ('lichaam') bestaat uit grotere eenheden bloemcomposities van anjers.
De rok is gemaakt door Lien Metzelaar. In de periode tussen 1870-1880 verdubbelde de Europese gemeenschap op Java, waarbij het aandeel van Europese vrouwen toenam. Dit had merkbare effecten op de batikontwerpen. Een van de meest invloedrijkste batiksters was Lien Metzelaar (geboren: de Stoop). Zij begon haar batikwerkplaats in 1880 en werkte door tot 1919. Dhr. Metzelaar, regeringsambtenaar, stierf relatief jong, waarbij hij Lien achterliet met vier kinderen en een kleine toelage. Als bijverdienste ontwierp ze batiks voor de verkoop. Een Arabische handelaar bracht deze produkten naar Batavia, en leende Mevrouw Metzelaar geld zodat ze batiksters aan kon nemen. Veel van haar batiks eindigde in Nederland. 
Aanvankelijk signeerde ze haar werk met L.Metzelaar Pekalongan, maar veranderde dit later in L. Metz Pek. Haar invloed op de veranderingen in batikmotieven was groot. Zo was zij degene die begon met het afbeelden van enkel een (simpel) bloem'boeket' in de kepala. Ook het gebruik van gestippelde diagonale lijnen als opvulmotief is aan haar toegeschreven. Nog een ander kenmerk is het gebruik van een embryo-vogel in de kepala. Zelfs op de oude handgedrukte imitatie-batiks van de katoendrukfabriek van Fentener van Vlissingen in Helmond komen deze kenmerken terug (Veldhuisen, 1993:76-79).
Deze rok was bestemd voor Europese en Chinese afnemers, en voor de export."	nl	http://www.wikidata.org/entity/Q11026	933	943
Haori voor een man met een versiering op de voering van een landschap met paviljoens en een brug over een stroom in de bergen, in imitatie van een vouwwaaierschildering, met links daarvan twee figuren, de een (Xianzhi) inkt wrijvend in een inksteen op een rots, de ander (zijn vader, Zixhi) schrijvend met een penseel op een verticaal stuk rots. Wan Zixhi was een Chinese calligraaf uit de 4de eeuw, beroemd om zijn Lan Ting Xu, Voorwoord bij de verzameling gedichten geschreven in het Orchidee Paviljoen. Donkerbruine ruwe zijde (tsumugi) met brokaat geweven decoratie.	nl	http://www.wikidata.org/entity/Q559425	210	217
Gezicht op attractiepark Coney Island in New York. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q628201	25	37
Rechthoekige plaque van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, paars, bruin, zwart en goud. De voorstelling toont personen bij een paviljoen in een rivierlandschap met Europese boten, bergen en paviljoens. Op de voorgrond drie geleerden op een omheind terras. Ze kijken naar twee dansende[?] Chinese dames op de voorgrond. Originele vergulde lijst. Porselein met emailkleuren.	nl	http://www.wikidata.org/entity/Q838625	286	292
In deze vazen werd aarde gedaan waarin bollen of planten konden groeien. Vanuit het voetstuk werden ze met water gevoed. De verfijnde schilderingen met Chinese figuren en bloemen gaan direct terug op Chinese kunst uit de 18de eeuw: porselein, email of schilderingen op papier. De zeer getalenteerde Dodin was de enige die dit soort schilderingen op Sèvres-porselein maakte.	nl	http://www.wikidata.org/entity/Q79496108	243	248
Straatgezicht in Yokohama. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q17	259	264
Briséwaaier van ivoor, geheel beschilderd met tempera waarover een lakachtige vernis, met een centrale cartouche waarin 'de Triomf van de Liefde' aan de voorkant en een arcadisch zeegezicht aan de achterkant. Voorkant: hoewel de waiaer uit een geheel bestaat, wordt in de geschilderde decoratie getracht de illusie te wekken dat de waaier toch uit een blad en een montuur bestaat. De losse benen worden aan de bovenkant door middel van een lint met elkaar verbonden. De Triomf van Eros; Eros zit op een zegekar, voorafgegaan door musicerende figuren en eroten. Rechts van deze groep zijn twee geliefden, hoogstwaarschijnlijk Mars en Venus, afgebeeld. De allegorische voorstelling grijpt terug op de 'Trionfi' van Petrarca uit 1352, waarin deze als een van de eersten abstracte ideeën personifiëerde en hen in triomf op een zegekar plaatste. Rondom de cartouche rasterwerk en chinoiserieën.  Achterkant: een arcadisch zeegezicht. Rondom de cartouche rasterwerk en chinoiserieën. Op de buitenbenen zijn boven aan beide zijden antieke portretjes geschilderd. Na de oprichting van Vereenigde Oostindische Compagnie in 1602 kwam een beperkte aanvoer van gelakte voorwerpen uit China en Japan naar Europa op gang. Rond het midden van de 17de eeuw was de vraag naar dit schaarse en daarom bijzonder begerenswaardige lakwerk zo gestegen, dat men in Engeland en de Republiek begon het oosterse voorbeeld te imiteren. Nog voordat de 'Vernis Martin' in 1730 gepatenteerd was, werd al getracht deze te imiteren.	nl	http://www.wikidata.org/entity/Q368972	1309	1316
Onderkimono (nagajuban) voor een man met een zich herhalende versiering over het hele vlak van vier elkaar gedeeltelijk overlappende rechthoekige afbeeldingen van twee landkaarten, een havenscene met schepen in gevecht en soldaten die een in de sneeuw rijdende trein belagen, tegen een achtergrond van in silhouette weergegeven soldaten met paarden en kanonnen in de nachtelijke sneeuw. Referentie aan het Mukden incident van 1931, waarbij radicale elementen in het leger een aanval van Chinese soldaten op een trein aangrepen voor het doordrukken van een veroveringscampagne van Mantsoerije, en het Shanghai incident van 1932, waarbij Westerse mogendheden vijandelijkheden tussen Japanse schepen en Chinese strijdkrachten in de haven van Shanghai veroordeelden. De kaarten van de omgeving van Mukden en Shanghai. Crepe zijde (chirimen) met gestencilde yuzen versiering en detaillering in goudfolie. Voering van blauw en witte zijde.	nl	http://www.wikidata.org/entity/Q8686	739	747
