ORIGINAL_VALUE	LANGUAGE	URI	START	END
"Sobre fondo violeta, líneas verticales de bambú verde entre las que asoman ramas de árboles en flor. En primer término, grandes setas reishi en azul o marrón, muy perfiladas en un tono más oscuro del mismo color.  
  
Reishi o mannen take (hongo de los diez mil años) es el nombre japonés de la seta que los chinos llaman lingzhi (familia de las ganoderma), la seta de la inmortalidad, un hongo utilizado en la medicina tradicional china desde antiguo (se documenta ya en la dinastía Han oriental) al que se atribuyen virtudes casi milagrosas. Crecen en la base y tocones de los árboles caducos, aunque hoy día las que se venden son cultivadas. Su iconografía es recurrente en el arte oriental como símbolo de longevidad.  
El bambú es planta de buen auspicio.  
Es posible que en este diseño haya un juego de palabras, ya que bambú y seta se dicen igual (take).  
Las flores de los árboles, en especial las de cerezo, son un símbolo de primer orden en el Japón. Los cerezos japoneses se plantan exclusivamente por sus flores, pues no producen fruto comestible. Ya en el siglo XVI, el portugués Luis Fróis escribió a propósito de los cerezos japoneses: nuestros cerezos dan muchas y hermosas cerezas; los de Japón dan muy pequeñas y amargas cerezas, y muy hermosas flores que los japoneses estiman.   
La corta vida de las flores hace que reflejen la idea budista de que el mundo es una ilusión transitoria, y su fragilidad encarna el ideal de la impermanencia como condición de belleza. Como rezan los versos de un famosísimo poema de Motoori Norinaga (1730-1801), si alguien pregunta por el alma del Japón, es como el aroma de las flores de cerezo en la mañana radiante.  
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q8436	331	338
"Hoja de folio con un dibujo a tinta china, de la firma de Alta Costura Pedro Rodríguez. En el lado izquierdo tiene taladrados dos agujeros.  
Dibujo representativo de la línea mariposa que se presenta en la colección otoño-invierno 1956-57.   
Pedro Rodríguez nace en Valencia en 1895 y muere en Barcelona en 1990. Inaugura su casa de Alta Costura en 1919, que fue la primera que se abrió en España, y en 1940 fundó la Cooperativa de la Alta Costura, de la que fue presidente hasta su muerte. Fue el primer modisto español que presentó sus modelos en maniquíes vivos sobre los que modelaba la tela sólo con unos alfileres y unas tijeras. Después se hacia el patrón y el dibujo, que llevaba una muestra de tejido grapada, y todo ello pasaba a los talleres donde confeccionaban los modelos."	es	http://www.wikidata.org/entity/Q5720	268	276
"Sobre fondo azul pálido, rameado ondulante vertical en verde alternado con círculos delimitados por murciélagos grises estilizados y perfilados en blanco. Dos de los círculos están rellenos de un tono azul algo más oscuro; el tercero, de crema rosado.  
  
El murciélago es símbolo de buena suerte tomado de China (en chino, murciélago y felicidad se pronuncian igual, fu).  
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q148	308	313
"Dos grandes peonías, la superior en colores verde claro y blanco desvaneciendose el dibujo hacia el exterior, la inferior en tonos que se degradan de un rosa intenso a rosa muy claro. Pequeñas hojas verdes desdibujadas alrededor. En el margen superior derecho una cartela vertical con ideogramas.  
Las flores rojas de la peonía, que tan populares se hicieron en España a través de los mantones de Manila, llegaron al imaginario japonés desde China mucho tiempo antes, en el siglo VIII. Símbolo de buena suerte y prosperidad, pronto se convirtieron en una de las flores favoritas de los pintores y de los artesanos textiles  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q9053464	1571	1576
"Sobre fondo violeta, líneas verticales de bambú verde entre las que asoman ramas de árboles en flor. En primer término, grandes setas reishi en azul o marrón, muy perfiladas en un tono más oscuro del mismo color.  
  
Reishi o mannen take (hongo de los diez mil años) es el nombre japonés de la seta que los chinos llaman lingzhi (familia de las ganoderma), la seta de la inmortalidad, un hongo utilizado en la medicina tradicional china desde antiguo (se documenta ya en la dinastía Han oriental) al que se atribuyen virtudes casi milagrosas. Crecen en la base y tocones de los árboles caducos, aunque hoy día las que se venden son cultivadas. Su iconografía es recurrente en el arte oriental como símbolo de longevidad.  
El bambú es planta de buen auspicio.  
Es posible que en este diseño haya un juego de palabras, ya que bambú y seta se dicen igual (take).  
Las flores de los árboles, en especial las de cerezo, son un símbolo de primer orden en el Japón. Los cerezos japoneses se plantan exclusivamente por sus flores, pues no producen fruto comestible. Ya en el siglo XVI, el portugués Luis Fróis escribió a propósito de los cerezos japoneses: nuestros cerezos dan muchas y hermosas cerezas; los de Japón dan muy pequeñas y amargas cerezas, y muy hermosas flores que los japoneses estiman.   
La corta vida de las flores hace que reflejen la idea budista de que el mundo es una ilusión transitoria, y su fragilidad encarna el ideal de la impermanencia como condición de belleza. Como rezan los versos de un famosísimo poema de Motoori Norinaga (1730-1801), si alguien pregunta por el alma del Japón, es como el aroma de las flores de cerezo en la mañana radiante.  
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q7209	475	487
"Sobre fondo crema  y morado ramas de árboles con flores verde claro y setas mannen take. Entrelazado con el fondo troncos y hojas de bambú dispuestos en pararleo en sentido vertical en colores verde y blanco. Sobre el modo líneas concentricas a modo de tela de araña en negro y dorado.  
Sobre el diseño inscripción del número uno.  
Reishi o mannen take (hongo de los diez mil años) es el nombre japonés de la seta que los chinos llaman lingzhi (familia de las ganoderma), la seta de la inmortalidad, un hongo utilizado en la medicina tradicional china desde antiguo (se documenta ya en la dinastía Han oriental) al que se atribuyen virtudes casi milagrosas. Crecen en la base y tocones de los árboles caducos, aunque hoy día las que se venden son cultivadas. Su iconografía es recurrente en el arte oriental como símbolo de longevidad.  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q8436	447	454
"Sobrilla con cubierta de 8 paños de seda cruda pintada a mano. En la parte inferior y superior grecas con flores y, en cada paño, una mujer china de pie con sombrilla (la silueta es semejante a la de este ejemplar, una sombrilla pequeña de mango muy fino) y un chino arrodillado con coleta y largos bigotes, otro chino sentado en la parte de arriba; los dibujos son iguales, varían los colores.Rematada con flecos de seda cruda hecho a mano sobre la misma tela (7 cms). Una moña pequeña formada de hilos de seda cruda bajo la contera. Los paños terminan en forma de ondas cóncavas, es mayor la longitud de los pliegues que la de las costuras, cuando la sombrilla está abierta caen en forma de volante. Sin forrar.   
Palo de madera pintada de color marfil,  con dos resortes, 8 varillas  de madera recubiertas de seda cruda  sin puntas. Varillas cortas metálicas plateadas, enganchadas a las varillas largas con dos clavitos dorados. Cañón metálico dorado liso. El mango de marfil muy fino, tallado en espiral con dibujos esquemáticos. Entre el mango y el palo quedan unos milímetros de madera sin pintar, puede que ahí hubiera un anillo que ha desaparecido.   
Contera de marfil muy fina terminada en una bolita con un agujero pequeño. Aquí está sujeta con dos clavos dorados y una anilla de marfil con forma de lira."	es	http://www.wikidata.org/entity/Q1334300	949	955
"Contiene: Rengyoo = Campanita china (Forsythia suspensa); Yanagi = Sauce; Enzan Kage = Reflejos de monatañas lejanas.  
Figura superior izquierda: Sobre fondo marrón chocolate, líneas verticales en verde y marrón más claro, algunas con salpicados laterales en amarillo calro a modo de flores de forsitia.  
Figura superior derecha: sobre fondo verde claro, líneas verticales en rosa rojo, verde más oscuro y marrón verdoso.  
Figura inferior: sobre fondo rojo vino, bandas horizontales de montañas verdes y velas blancas de barcos reflejadas en el agua, representada por líneas blancas.  
  
La Forsythia suspensa es, junto a la viridissima, la base de todas las especies híbridas actuales de forsitias. Fueron las primeras especies lllevadas a Occidente; la Forsythia suspensa fue la primera en ser descrita por un occidental, Carl Peter Thunberg, que la vio en un jardín japonés y la incluyó como una especie de lila en su Flora Japonica del año 1784.   
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
La obra de Furuya se caracteriza por el uso de elementos abstractos en sus diseños en los que muestra un amplio abanico de texturas y colores incluyendo pigmentos metálicos como el dorado y el plateado. Hemos identificado la publicación de al menos seis libros de patrones de sus diseños de tejidos. Grandes instituciones, como el British Museum, conservan entre sus colecciones obra de Furuya."	es	http://www.wikidata.org/entity/Q193220	2026	2033
"El diseño se divide de forma diagonal asimétrica en dos partes; la de abajo presenta flores y mariposas sobre cuadrícula de cañas y fondo amarillo, mientras la de arriba muestra una serie de ocho diferentes amuletos. Los dos amuletos de las esquinas superiores son anepígrafos; el de la izquierda muestra representaciones esquemáticas de los cuatro elementos, (de arriba abajo, en el sentido de las agujas del reloj: aire, fuego, tierra y agua) mientras el de la derecha se adorna con motivos vegetales estilizados. Entre ellos vemos un pequeño amuleto con la figura de un caballo y, de arriba abajo, los ideogramas ma zhui (o wu zhui, en chino; uma sui en japonés), caballo oscuro.  
Un poco más abajo hay otro amuleto con un buey, y otro más, decorado con un simple rombo (que quizá podría ser el reverso del anterior). Sobre el buey de este amuleto puede leerse el ideograma wang, rey. A la izquierda del buey encontramos una de las dos piezas principales de la composición, un gran amuleto epigráfico con fondo de ondas. La inscripción reza yi´er zisun en chino y yoore shison en japonés, [es] justo para ti [que tengas muchos] descendientes. Justo debajo entrevemos un amuleto más pequeño, también epigráfico, pero de fondo liso. Aunque el diseño irregular de la lámina no nos deja ver el ideograma inferior, podemos deducir que se trata de la frase changming fugui en chino, chomei fuki en japonés: larga vida, riquezas y honores. Por último, abajo a la derecha se encuentra el amuleto más vistoso y complejo, con la inscripción jiaguan jinlu (kakan shiroku en japonés ) o, lo que es lo mismo, ascenso en un puesto oficial y subida de salario. Además de ideogramas, el amuleto presenta un ciervo, un mono y otros símbolos, todos alusivos a la felicidad, la riqueza y la prosperidad laboral.  
  
Las flores rojas de la peonía, que tan populares se hicieron en España a través de los mantones de Manila, llegaron al imaginario japonés desde China mucho tiempo antes, en el siglo VIII. Símbolo de buena suerte y prosperidad, pronto se convirtieron en una de las flores favoritas de los pintores y de los artesanos textiles. Al igual que los antiguos griegos y tras ellos los romanos, los japoneses hicieron de las mariposas símbolos del alma, pero las mariposas japonesas, en lugar de padecer duras pruebas antes de reunirse con Eros, traen en sus alas felicidad y larga vida.  
Todos los amuletos que aparecen en la lámina son monetiformes, es decir, tienen la misma forma redonda con agujero central de las monedas orientales, aunque no presentan las mismas inscripciones que las monedas, sino una serie de imágenes y breves textos de buen augurio. No se trata de invenciones del diseñador japonés del libro sino que, hasta donde sabemos, son amuletos reales, piezas chinas fabricadas en la dinastía Song (960-1279).  
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q473194	831	835
"El diseño se divide de forma diagonal asimétrica en dos partes; la de abajo presenta flores y mariposas sobre cuadrícula de cañas y fondo amarillo, mientras la de arriba muestra una serie de ocho diferentes amuletos. Los dos amuletos de las esquinas superiores son anepígrafos; el de la izquierda muestra representaciones esquemáticas de los cuatro elementos, (de arriba abajo, en el sentido de las agujas del reloj: aire, fuego, tierra y agua) mientras el de la derecha se adorna con motivos vegetales estilizados. Entre ellos vemos un pequeño amuleto con la figura de un caballo y, de arriba abajo, los ideogramas ma zhui (o wu zhui, en chino; uma sui en japonés), caballo oscuro.  
Un poco más abajo hay otro amuleto con un buey, y otro más, decorado con un simple rombo (que quizá podría ser el reverso del anterior). Sobre el buey de este amuleto puede leerse el ideograma wang, rey. A la izquierda del buey encontramos una de las dos piezas principales de la composición, un gran amuleto epigráfico con fondo de ondas. La inscripción reza yi´er zisun en chino y yoore shison en japonés, [es] justo para ti [que tengas muchos] descendientes. Justo debajo entrevemos un amuleto más pequeño, también epigráfico, pero de fondo liso. Aunque el diseño irregular de la lámina no nos deja ver el ideograma inferior, podemos deducir que se trata de la frase changming fugui en chino, chomei fuki en japonés: larga vida, riquezas y honores. Por último, abajo a la derecha se encuentra el amuleto más vistoso y complejo, con la inscripción jiaguan jinlu (kakan shiroku en japonés ) o, lo que es lo mismo, ascenso en un puesto oficial y subida de salario. Además de ideogramas, el amuleto presenta un ciervo, un mono y otros símbolos, todos alusivos a la felicidad, la riqueza y la prosperidad laboral.  
  
Las flores rojas de la peonía, que tan populares se hicieron en España a través de los mantones de Manila, llegaron al imaginario japonés desde China mucho tiempo antes, en el siglo VIII. Símbolo de buena suerte y prosperidad, pronto se convirtieron en una de las flores favoritas de los pintores y de los artesanos textiles. Al igual que los antiguos griegos y tras ellos los romanos, los japoneses hicieron de las mariposas símbolos del alma, pero las mariposas japonesas, en lugar de padecer duras pruebas antes de reunirse con Eros, traen en sus alas felicidad y larga vida.  
Todos los amuletos que aparecen en la lámina son monetiformes, es decir, tienen la misma forma redonda con agujero central de las monedas orientales, aunque no presentan las mismas inscripciones que las monedas, sino una serie de imágenes y breves textos de buen augurio. No se trata de invenciones del diseñador japonés del libro sino que, hasta donde sabemos, son amuletos reales, piezas chinas fabricadas en la dinastía Song (960-1279).  
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q7462	2797	2810
"Sobre fondo ocre claro se disponen cinco motivos vegentales y animales alternando los colores blanco, ocre y gris, a lado de cada uno ideogramas en negro. En la esquina superior derecha una cartela con ideogramas. La imagen superior izquierda representa un gorrión (susume) sobre bambú, a la derecha hojas y flores de crisantemo, en la figura central  una peonía dispuesta en forma de fuki (ruibarbo de ciénaga, Petasites japonicus). En la parte inferior izquierda, una flor cuyo título hace alusión al elemento masculino, a su derecha, dentro de una estructura que simula una jaula, un gallo y un pollo representados de forma esquemática y cuyo título alude a la paternidad (?)  
El crisantemo (kiku) es el emblema de la Casa Imperial del Japón. Los crisantemos blancos suelen asociarse al mundo funerario.  
Las flores rojas de la peonía, que tan populares se hicieron en España a través de los mantones de Manila, llegaron al imaginario japonés desde China mucho tiempo antes, en el siglo VIII. Símbolo de buena suerte y prosperidad, pronto se convirtieron en una de las flores favoritas de los pintores y de los artesanos textiles.  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
Esta maravillosa serie de diseños en cinco volúmenes titulada Nihon o Nippon, es decir, Japón, es curiosamente una obra anónima; no consta ni el lugar de publicación, ni la fecha ni el editor. No obstante, sus características hacen pensar que fue impresa en Kyoto en los primeros años del siglo XX."	es	http://www.wikidata.org/entity/Q148	954	959
Dibujo hecho a tinta china y con trazo grueso. Representa una mujer de perfil con un vestido que llega por debajo de las rodillas y sin vuelo. De la espalda sale un gran volumen que semeja dos alas de mariposa. A modo de tocado lleva dos antenas.	es	http://www.wikidata.org/entity/Q28972621	221	227
"Hoja tamaño folio con un dibujo a tinta china en color de la firma de Alta Costura Pedro Rodríguez. En el lado izquierdo tiene dos agujeros taladrados.  
Pertenece a la temporada primavera-verano 1958. La inscripción `M´ seguramente  refiera a esta figurín como perteneciente a la casa de Madrid. Pedro Rodríguez nace en Valencia en 1895 y muere en Barcelona en 1990. Inaugura su casa de Alta Costura en 1919, que fue la primera que se abrió en España, y en 1940 fundó la Cooperativa de la Alta Costura, de la que fue presidente hasta su muerte. Fue el primer modisto español que presentó sus modelos en maniquíes vivos sobre los que modelaba la tela sólo con unos alfileres y unas tijeras. Después se hacia el patrón y el dibujo, que llevaba una muestra de tejido grapada, y todo ello pasaba a los talleres donde confeccionaban los modelos."	es	http://www.wikidata.org/entity/Q2807	289	295
Vestido de raso negro sobre otro vestido de gasa azul turquesa montado sobre gasa color marfil, ambos cosidos entre sí en la línea de rodilla. El de gasa tiene escote redondeado y media manga, es recto con dos pinzas de pecho que parten del hombro. Tiene cinta con automático. Esta se une a una pieza de tafetán de seda negra que se prolonga hasta el bajo actuando de forro, encima del tafetán se une la banda decorativa del vestido de raso negro con bordado metálico y abalorios polícromos. El vestido exterior de raso negro con escote redondeado y abertura parcial central, grandes axilas y corte a la cadera (da efectos de vestido triple por delante y doble por detrás). Guarnición: sobre la gasa azul turquesa de tres calles rectas de abalorios transparentes que recorren escote y bocamanga. Sobre el raso negro línea de abalorios dorados, festón inclinado en cuentas turquesas y cuatro hilos de lamé de oro, que recorre escote. En el centro de la abertura del delantero motivo de caracolas enfrentadas y nubes. En el bajo, doble franja ancha con motivos de caracolas y nubes y espacios rayados inclinados y curvas, a base de cuentas de color azul, rojo, turquesa, rosa y dorado. El tema recuerda la decoración china o japones con la nube y los caracoles.	es	http://www.wikidata.org/entity/Q1334300	1176	1182
Babuchas infantiles o femeninas, sin apenas huellas de uso. Dinastía Qing (1644-1911). Los zapatos anteriores a la Revolución del doctor Sun Yat Sen de 1911 son escasos, y por ello muy interesantes. Estas babuchas no son para pie vendado, pero hay que tener en cuenta que corresponden a la época en que la práctica del vendado de los pies estaba extraordinariamente extendida entre las mujeres chinas, que comenzaban muy jóvenes, a veces desde los tres años de edad. Se piensa que la práctica se inició en la dinastía Sung. 960-1279, o incluso en la anterior dinastía Tang. Tanto el gobierno que surgió de la revolución de 1911 como el posterior gobierno comunista chino se enfrentaron al vendado de los pies y acabaron por eliminarlo. Estas babuchas fueron hechas para pie sin vendar; en el siglo XIX los llevaban así las mujeres manchúes y también las de algunos grupos étnicos dentro y fuera de China (como por ejemplo las mujeres de la comunidad china de Malasia, famosa por sus babuchas bordadas de boda).	es	http://www.wikidata.org/entity/Q102241987	823	830
Varillaje de madera decorada con un sol humanizado, lunas y nubes; los padrones se ornamentan a juego. El país es de papel rojo, decorado con escenas de inspiración oriental. Se trata de un abanico ecléctico, ya que las indumentarias de las figuras son una mezcla de china y japonesa; por otro lado,  los orientales no usan paleta para pintar. Debe tratarse de un abanico moderno, diseñado y elaborado a imitación de otros orientales.	es	http://www.wikidata.org/entity/Q193220	364	371
"Contiene: Sansen = Shamisen (instrumento japonés de 3 cuerdas); Ato = Huellas; Bashamichi = Camino de coches de caballos.  
Figura superior izquierda: sobre fondo negro, bandas de tres líneas verticales en amarillo y blanco (las cuerdas del shamisen).  
Figura superior derecha: sobre fondo marrón, líneas onduladas verticales en verde, rojo, amarillo y blanco y salpicado de pequeñas líneas curvas y rectas a modo de huellas de pequeños animales.  
Figura inferior: sobre fondo amarillo, banda decorativa horizontal compuesta por dos líneas laterales en marrón (los lados del camino) dentro del que se ven motivos rectanguleras en verde (coches de caballos vistos desde arriba) y motivos alargados en marrón (las parejas de caballos que tiran de dichos coches).  
  
El shamisen es una especie de laúd de tres cuerdas, versión japonesa del siglo XVI del sanxian chino, a su vez adaptación china del siglo XIII de instrumentos del Asia Central islámica.   
  
Los libros de este tipo se conocían en Japón como hinagata-bon (literalmente, libros de las hermosas formas), y comenzaron a imprimirse ya a fines del siglo XVI para que los clientes pudieran elegir los diseños para sus ropas. Solían mostrar un quimono entero por página, y sus características se mantuvieron con pocos cambios hasta los primeros años del siglo XIX. En la época Meiji (1868-1912), a la que pertenecen nuestros libros, los hinagata-bon se habían vuelto más osados desde el punto de vista formal, y a menudo mostraban los diseños de forma asimétrica y parcial. Estos compendios de motivos textiles se cambiaban cada primavera y otoño, y los ejemplares de la colección anterior se revendían en el mercado de segunda mano. Algunos llamaron la atención de los occidentales, y de esta manera un cierto número de hinagata-bon ha terminado en colecciones europeas y americanas, entre las que se incluye la de la Biblioteca del Museo del Traje.  
La obra de Furuya se caracteriza por el uso de elementos abstractos en sus diseños en los que muestra un amplio abanico de texturas y colores incluyendo pigmentos metálicos como el dorado y el plateado. Hemos identificado la publicación de al menos seis libros de patrones de sus diseños de tejidos. Grandes instituciones, como el British Museum, conservan entre sus colecciones obra de Furuya."	es	http://www.wikidata.org/entity/Q193220	2026	2033
